movie_id,title,genre_id,age_release,description,image_url
9482,Judge Dredd,878,1995,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.",/cfSnKn8NDU3m8UxihjVcYprA0Aq.jpg
856289,Creation of the Gods I: Kingdom of Storms,"28,14,10752",2023,"Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.",/ccJpK0rqzhQeP7Mrs2uKqObFY4L.jpg
1701,Con Air,"28,53,80",1997,"Newly-paroled former US Army ranger Cameron Poe is headed back to his wife, but must fly home aboard a prison transport flight dubbed ""Jailbird"" taking the “worst of the worst” prisoners, a group described as “pure predators”, to a new super-prison. Poe faces impossible odds when the transport plane is skyjacked mid-flight by the most vicious criminals in the country led by the mastermind — genius serial killer Cyrus ""The Virus"" Grissom, and backed by black militant Diamond Dog and psychopath Billy Bedlam.",/kOKjgrEzGOP92rVQ6srA9jtp60l.jpg
654739,Hard Hit,"28,80,18,53",2021,"On his way to work, a bank manager receives an anonymous call claiming there's a bomb under his car seat, and if anyone exits the car, it will explode unless he can pay a ransom.",/y2Aimt8isimtigec3e4kB2G9FMR.jpg
299536,Avengers: Infinity War,"12,28,878",2018,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg
1015303,Elevator Game,27,2023,"Follows socially awkward teenager Ryan, who discovers that the night his sister disappeared she had played ‘The Elevator Game’ — a ritual conducted in an elevator in which players attempt to travel to another dimension using a set of rules that can be found online. Ignoring warnings, he resolves to follow and find her.",/a4Zb13jow8RqJkYFgCUSdmzJCWq.jpg
400928,Gifted,"18,35",2017,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",/7YB2YrMwIm1g8FyZtlvmVDfRnAT.jpg
284052,Doctor Strange,"28,12,14",2016,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",/7WfK17BXE6szXlm4WOxfswgbdsL.jpg
2666,Dark City,"9648,878",1998,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",/AdBe2ow8hdlT2aLBYuUjs0Xkqkw.jpg
792307,Poor Things,"878,10749,35",2023,"An account of the fantastical evolution of Bella Baxter, a young woman brought back to life by the brilliant and unorthodox scientist Dr. Godwin Baxter.",/kCGlIMHnOm8JPXq3rXM6c5wMxcT.jpg
15,Citizen Kane,"9648,18",1941,"Newspaper magnate Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg
866398,The Beekeeper,"28,53,18",2024,One man's campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as Beekeepers.,/A7EByudX0eOzlkQ2FIbogzyazm2.jpg
339846,Baywatch,"35,28,80",2017,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",/6HE4xd8zloDqmjMZuhUCCw2UcY1.jpg
1107387,Hachiko,"18,10751",2023,"This is the story of a puppy that touched hundreds of millions of people around the world. Hachiko (/Batong) is a cute Chinese pastoral dog. He met his destined owner Chen Jingxiu in the vast crowd and became a member of the Chen family. With the passage of time, the once beautiful home is no longer there, but Batong is still waiting where it is, and its fate is closely tied to its family. This film is adapted from the original script ""Hachiko"" by Kaneto Shindo.",/mZKBFTYZJQBHmbFZ0N0SGnCK64G.jpg
843527,The Idea of You,"10749,35,10402",2024,"40-year-old single mom Solène begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet.",/zDi2U7WYkdIoGYHcYbM9X5yReVD.jpg
1181548,Heart of the Hunter,"28,9648,53",2024,A retired assassin is pulled back into action when his friend uncovers a dangerous conspiracy at the heart of the South African government.,/n726fdyL1dGwt15bY7Nj3XOXc4Q.jpg
609768,Dear David,"27,53",2023,"Shortly after comic artist Adam responds to Internet trolls, he begins experiencing sleep paralysis. As he chronicles increasingly malevolent occurrences in a series of tweets, Adam begins to believe he is being haunted by the ghost of a dead child named David.",/kT5tsoIWnXlLBaeOfkoso11dUgB.jpg
383498,Deadpool 2,"28,35,12",2018,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg
424139,Halloween,"27,53",2018,"Laurie Strode comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",/f7JAX5EGk4GgsEnus6OxyzwpFp7.jpg
635,Angel Heart,"27,9648",1987,"Harry Angel, a down-and-out Brooklyn detective, is hired to track down a singer on an odyssey that will take him through the desperate streets of Harlem, the smoke-filled jazz clubs of New Orleans, and the swamps of Louisiana and its seedy underworld of voodoo.",/h5v3wjJQNB7q2RntEnKDLhKtTFE.jpg
297802,Aquaman,"28,12,14",2018,"Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.",/zdw7Wf97vsQ0YnGomxDqfcEdUjX.jpg
59053,The Raffle,18,1991,"Struggling with a financial crisis, a good-looking widow decides to put herself up for grabs. However, going through with it becomes almost impossible with a new love and the legal system thrown into the mix.",/6lKcQKybcfwWovcMLbPb18H1JwT.jpg
287947,Shazam!,"28,35,14",2019,A boy is given the ability to become an adult superhero in times of need with a single magic word.,/xnopI5Xtky18MPhK40cZAGAOVeV.jpg
1022796,Wish,"16,10751,14,12",2023,"Asha, a sharp-witted idealist, makes a wish so powerful that it is answered by a cosmic force – a little ball of boundless energy called Star. Together, Asha and Star confront a most formidable foe - the ruler of Rosas, King Magnifico - to save her community and prove that when the will of one courageous human connects with the magic of the stars, wondrous things can happen.",/vgJZSqKMXWDDx09iSIStGKfHMku.jpg
8920,Garfield,"16,35,10751",2004,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",/vqwTSWNLyH55g8kBT61s2DgNYEp.jpg
617127,Blade,14,2025,A film set in the Marvel Cinematic Universe (MCU) based on the Marvel Comics character of the same name.,/fKqA4rgVJwrM7Gb3tQ9TGHnu8Tr.jpg
339403,Baby Driver,"28,80",2017,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",/rmnQ9jKW72bHu8uKlMjPIb2VLMI.jpg
395990,Death Wish,"28,80,18,53",2018,A mild-mannered father is transformed into a killing machine after his family is torn apart by a violent act.,/g0eEEZAqMf98ULQnoiORuazjOpn.jpg
68730,Silence,"18,36",2016,"Two Jesuit priests travel to seventeenth century Japan which has, under the Tokugawa shogunate, banned Catholicism and almost all foreign contact.",/x5T0cQDYws0xRBVG4Q3wpcrcmax.jpg
1072790,Anyone But You,"10749,35",2023,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",/yRt7MGBElkLQOYRvLTT1b3B1rcp.jpg
399170,Logan Lucky,"35,80,28,18",2017,"Trying to reverse a family curse, brothers Jimmy and Clyde Logan set out to execute an elaborate robbery during the legendary Coca-Cola 600 race at the Charlotte Motor Speedway.",/mQrhrBaaHvRfBQq0Px3HtVbH9iE.jpg
16281,Creepshow,"27,35",1982,"Five tales in the style of classic '50s horror comics, involving a murdered man emerging from the grave, a meteor's ooze that makes everything grow, a snack for a crated creature, a scheming husband, and a malevolent millionaire with an insect phobia.",/4SoyTCEpsgLjX6yAyMsx3AsAyRQ.jpg
335983,Venom,"878,28",2018,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg
64635,Total Recall,"28,878,53",2012,"Factory worker Doug Quaid takes a virtual mind-trip vacation with the Rekall company, opting for implanted memories of being a spy. When the procedure goes wrong, Quaid becomes a wanted man by the police and joins forces with a rebel fighter to stop the evil Chancellor Cohaagen.",/4M5urSlUyR2PtVBIoW9hLG9NQCQ.jpg
1239251,Megamind vs. the Doom Syndicate,"16,35,878",2024,"Megamind's former villain team, The Doom Syndicate, has returned. Our newly crowned blue hero must now keep up evil appearances until he can assemble his friends (Roxanne, Ol' Chum and Keiko) to stop his former evil teammates from launching Metro City to the Moon.",/1N7terrMeZPwK5qq31MUD0HQ3IG.jpg
378018,The Void,"9648,27,878",2016,"In the middle of a routine patrol, officer Daniel Carter happens upon a blood-soaked figure limping down a deserted stretch of road. He rushes the young man to a nearby rural hospital staffed by a skeleton crew, only to discover that patients and personnel are transforming into something inhuman. As the horror intensifies, Carter leads the other survivors on a hellish voyage into the subterranean depths of the hospital in a desperate bid to end the nightmare before it's too late.",/c0WLRyT0AmUi41nVXBnqmJshIBn.jpg
1219685,Un père idéal,"18,10770",2024,,/4xJd3uwtL1vCuZgEfEc8JXI9Uyx.jpg
235,Stand by Me,"80,18",1986,"After learning that a boy their age has been accidentally killed near their rural homes, four Oregon boys decide to go see the body. On the way, Gordie,  Vern, Chris and Teddy encounter a mean junk man and a marsh full of leeches, as they also learn more about one another and their very different home lives. Just a lark at first, the boys' adventure evolves into a defining event in their lives.",/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg
624091,Sri Asih,"28,12,878,14,18",2022,"Alana discover the truth about her origin: she’s not an ordinary human being. She may be the gift for humanity and become its protector as Sri Asih. Or a destruction, if she can’t control her anger.",/wShcJSKMFg1Dy1yq7kEZuay6pLS.jpg
1111873,Abigail,"27,53,35",2024,"After a group of would-be criminals kidnap the 12 year old ballerina daughter of a powerful underworld figure, all they have to do to collect a $50 million ransom is watch the girl overnight. In an isolated mansion, the captors start to dwindle, one by one, and they discover, to their mounting horror, that they’re locked inside with no normal little girl.",/5Uq8P6MPj9Ppsns5t82AiCiUaWE.jpg
437342,The First Omen,27,2024,"When a young American woman is sent to Rome to begin a life of service to the church, she encounters a darkness that causes her to question her own faith and uncovers a terrifying conspiracy that hopes to bring about the birth of evil incarnate.",/cIzk6GhxEZuweekGFXWEoAyuaMX.jpg
845783,Baghead,27,2023,"Following the death of her estranged father, Iris learns she has inherited a run-down, centuries-old pub. She travels to Berlin to identify her father’s body and meet with The Solicitor to discuss the estate. Little does she know, when the deed is signed she will become inextricably tied to an unspeakable entity that resides in the pub’s basement – Baghead – a shape-shifting creature that can transform into the dead.",/lbOyeiiRYAE6Nm2e7xiNAAaRwZB.jpg
467407,Kokoro to Karada,18,2004,"A few years ago,  when Tomomi (Hiroko Akune) was on the way home from school, she saw her friend Keiko (Misaki Mori) about to be raped by a man. Tomomi hit the man in the head with a stone and saved Keiko.  In the present, Keiko, has buried her past, sells her body in Tokyo. One day, Keiko is contacted by Tomomi. They haven't spoken since their high school graduation. They meet and Keiko lets Tomomi stay at her apartment. Soon, the bizarre lives of the two women begins, with Tomomi also selling her body.",/tJSNalCgcqfI8mbI5xFveJGTQDv.jpg
1022789,Inside Out 2,"16,10751,18,12,14",2024,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",/gMB8vgHu2lcyzv1fyptD6drHmJd.jpg
